"","Country","date","confirmed","recovered","deaths"
"22932","West Bank and Gaza",2020-05-22,423,346,2
"22933","Western Sahara",2020-05-22,6,6,0
"22934","Yemen",2020-05-22,209,11,33
"22935","Zambia",2020-05-22,920,336,7
"22936","Zimbabwe",2020-05-22,51,18,4
"22937","Afghanistan",2020-05-23,9998,1040,216
"22938","Albania",2020-05-23,989,783,31
"22939","Algeria",2020-05-23,8113,4426,592
"22940","Andorra",2020-05-23,762,653,51
"22941","Angola",2020-05-23,61,18,4
"22942","Antigua and Barbuda",2020-05-23,25,19,3
"22943","Argentina",2020-05-23,11353,3530,445
"22944","Armenia",2020-05-23,6302,2936,77
"22945","Australia",2020-05-23,7114,6508,102
"22946","Austria",2020-05-23,16486,15037,639
"22947","Azerbaijan",2020-05-23,3982,2506,49
"22948","Bahamas",2020-05-23,100,45,11
"22949","Bahrain",2020-05-23,8802,4465,13
"22950","Bangladesh",2020-05-23,32078,6486,452
"22951","Barbados",2020-05-23,92,70,7
"22952","Belarus",2020-05-23,35244,13528,194
"22953","Belgium",2020-05-23,56810,15155,9237
"22954","Belize",2020-05-23,18,16,2
"22955","Benin",2020-05-23,135,61,3
"22956","Bhutan",2020-05-23,24,6,0
"22957","Bolivia",2020-05-23,5915,609,240
"22958","Bosnia and Herzegovina",2020-05-23,2391,1662,141
"22959","Botswana",2020-05-23,30,19,1
"22960","Brazil",2020-05-23,347398,142587,22013
"22961","Brunei",2020-05-23,141,136,1
"22962","Bulgaria",2020-05-23,2408,808,126
"22963","Burkina Faso",2020-05-23,814,672,52
"22964","Burma",2020-05-23,201,120,6
"22965","Burundi",2020-05-23,42,20,1
"22966","Cabo Verde",2020-05-23,371,142,3
"22967","Cambodia",2020-05-23,124,122,0
"22968","Cameroon",2020-05-23,4400,1822,159
"22969","Canada",2020-05-23,85151,43318,6466
"22970","Central African Republic",2020-05-23,552,18,1
"22971","Chad",2020-05-23,648,204,60
"22972","Chile",2020-05-23,65393,26546,673
"22973","China",2020-05-23,84084,79335,4638
"22974","Colombia",2020-05-23,20177,4718,705
"22975","Comoros",2020-05-23,78,18,1
"22976","Congo (Brazzaville)",2020-05-23,487,147,16
"22977","Congo (Kinshasa)",2020-05-23,2025,312,63
"22978","Costa Rica",2020-05-23,918,607,10
"22979","Cote d'Ivoire",2020-05-23,2366,1188,30
"22980","Croatia",2020-05-23,2243,2023,99
"22981","Cuba",2020-05-23,1931,1671,81
"22982","Cyprus",2020-05-23,927,594,17
"22983","Czechia",2020-05-23,8890,6044,314
"22984","Denmark",2020-05-23,11487,10034,561
"22985","Diamond Princess",2020-05-23,712,651,13
"22986","Djibouti",2020-05-23,2270,1064,10
"22987","Dominica",2020-05-23,16,16,0
"22988","Dominican Republic",2020-05-23,14422,7854,458
"22989","Ecuador",2020-05-23,36258,3557,3096
"22990","Egypt",2020-05-23,16513,4628,735
"22991","El Salvador",2020-05-23,1819,570,33
"22992","Equatorial Guinea",2020-05-23,960,165,11
"22993","Eritrea",2020-05-23,39,39,0
"22994","Estonia",2020-05-23,1821,1526,64
"22995","Eswatini",2020-05-23,238,119,2
"22996","Ethiopia",2020-05-23,494,151,5
"22997","Fiji",2020-05-23,18,15,0
"22998","Finland",2020-05-23,6568,4800,306
"22999","France",2020-05-23,182694,64665,28335
"23000","Gabon",2020-05-23,1934,459,12
"23001","Gambia",2020-05-23,25,13,1
"23002","Georgia",2020-05-23,728,509,12
"23003","Germany",2020-05-23,179986,159716,8261
"23004","Ghana",2020-05-23,6617,1978,31
"23005","Greece",2020-05-23,2876,1374,171
"23006","Grenada",2020-05-23,22,17,0
"23007","Guatemala",2020-05-23,3054,244,55
"23008","Guinea",2020-05-23,3176,1631,20
"23009","Guinea-Bissau",2020-05-23,1114,42,6
"23010","Guyana",2020-05-23,127,58,10
"23011","Haiti",2020-05-23,865,22,26
"23012","Holy See",2020-05-23,12,2,0
"23013","Honduras",2020-05-23,3477,439,167
"23014","Hungary",2020-05-23,3713,1655,482
"23015","Iceland",2020-05-23,1804,1791,10
"23016","India",2020-05-23,131423,54385,3868
"23017","Indonesia",2020-05-23,21745,5249,1351
"23018","Iran",2020-05-23,133521,104072,7359
"23019","Iraq",2020-05-23,4272,2585,152
"23020","Ireland",2020-05-23,24582,21060,1604
"23021","Israel",2020-05-23,16712,14090,279
"23022","Italy",2020-05-23,229327,138840,32735
"23023","Jamaica",2020-05-23,550,200,9
"23024","Japan",2020-05-23,16536,13244,808
"23025","Jordan",2020-05-23,704,470,9
"23026","Kazakhstan",2020-05-23,7919,4214,35
"23027","Kenya",2020-05-23,1192,380,50
"23028","Korea, South",2020-05-23,11190,10213,266
"23029","Kosovo",2020-05-23,1025,782,29
"23030","Kuwait",2020-05-23,20464,5747,148
"23031","Kyrgyzstan",2020-05-23,1365,957,14
"23032","Laos",2020-05-23,19,14,0
"23033","Latvia",2020-05-23,1046,712,22
"23034","Lebanon",2020-05-23,1097,667,26
"23035","Lesotho",2020-05-23,2,0,0
"23036","Liberia",2020-05-23,255,136,26
"23037","Libya",2020-05-23,75,39,3
"23038","Liechtenstein",2020-05-23,82,55,1
"23039","Lithuania",2020-05-23,1616,1135,63
"23040","Luxembourg",2020-05-23,3990,3758,109
"23041","Madagascar",2020-05-23,488,138,2
"23042","Malawi",2020-05-23,82,28,3
"23043","Malaysia",2020-05-23,7185,5912,115
"23044","Maldives",2020-05-23,1313,128,4
"23045","Mali",2020-05-23,1015,574,63
"23046","Malta",2020-05-23,609,473,6
"23047","Mauritania",2020-05-23,227,7,6
"23048","Mauritius",2020-05-23,332,322,10
"23049","Mexico",2020-05-23,65856,44424,7179
"23050","Moldova",2020-05-23,6994,3452,242
"23051","Monaco",2020-05-23,98,90,4
"23052","Mongolia",2020-05-23,141,30,0
"23053","Montenegro",2020-05-23,324,314,9
"23054","Morocco",2020-05-23,7406,4638,198
"23055","Mozambique",2020-05-23,168,48,0
"23056","MS Zaandam",2020-05-23,9,0,2
"23057","Namibia",2020-05-23,20,14,0
"23058","Nepal",2020-05-23,584,70,3
"23059","Netherlands",2020-05-23,45265,174,5830
"23060","New Zealand",2020-05-23,1504,1456,21
"23061","Nicaragua",2020-05-23,279,199,17
"23062","Niger",2020-05-23,943,775,61
"23063","Nigeria",2020-05-23,7526,2174,221
"23064","North Macedonia",2020-05-23,1941,1411,113
"23065","Norway",2020-05-23,8346,7727,235
"23066","Oman",2020-05-23,7257,1848,36
"23067","Pakistan",2020-05-23,54601,17198,1133
"23068","Panama",2020-05-23,10577,6279,299
"23069","Papua New Guinea",2020-05-23,8,8,0
"23070","Paraguay",2020-05-23,850,298,11
"23071","Peru",2020-05-23,115754,47915,3373
"23072","Philippines",2020-05-23,13777,3177,863
"23073","Poland",2020-05-23,20931,8977,993
"23074","Portugal",2020-05-23,30471,7705,1302
"23075","Qatar",2020-05-23,42213,8513,21
"23076","Romania",2020-05-23,17857,11187,1176
"23077","Russia",2020-05-23,335882,107936,3388
"23078","Rwanda",2020-05-23,325,227,0
"23079","Saint Kitts and Nevis",2020-05-23,15,15,0
"23080","Saint Lucia",2020-05-23,18,18,0
"23081","Saint Vincent and the Grenadines",2020-05-23,18,14,0
"23082","San Marino",2020-05-23,665,266,42
"23083","Sao Tome and Principe",2020-05-23,251,4,8
"23084","Saudi Arabia",2020-05-23,70161,41236,379
"23085","Senegal",2020-05-23,2976,1416,34
"23086","Serbia",2020-05-23,11092,5699,238
"23087","Seychelles",2020-05-23,11,11,0
"23088","Sierra Leone",2020-05-23,621,241,39
"23089","Singapore",2020-05-23,31068,13882,23
"23090","Slovakia",2020-05-23,1504,1280,28
"23091","Slovenia",2020-05-23,1468,1340,106
"23092","Somalia",2020-05-23,1594,204,61
"23093","South Africa",2020-05-23,21343,10104,407
"23094","South Sudan",2020-05-23,655,6,8
"23095","Spain",2020-05-23,235290,150376,28678
"23096","Sri Lanka",2020-05-23,1089,660,9
"23097","Sudan",2020-05-23,3628,424,146
"23098","Suriname",2020-05-23,11,9,1
"23099","Sweden",2020-05-23,33188,0,3992
"23100","Switzerland",2020-05-23,30725,28000,1905
"23101","Syria",2020-05-23,70,37,4
"23102","Taiwan*",2020-05-23,441,411,7
"23103","Tajikistan",2020-05-23,2738,1223,44
"23104","Tanzania",2020-05-23,509,183,21
"23105","Thailand",2020-05-23,3040,2916,56
"23106","Timor-Leste",2020-05-23,24,24,0
"23107","Togo",2020-05-23,373,133,12
"23108","Trinidad and Tobago",2020-05-23,116,108,8
"23109","Tunisia",2020-05-23,1048,914,48
"23110","Turkey",2020-05-23,155686,117602,4308
"23111","Uganda",2020-05-23,198,68,0
"23112","Ukraine",2020-05-23,20580,6929,605
"23113","United Arab Emirates",2020-05-23,28704,14495,244
"23114","United Kingdom",2020-05-23,258504,1149,36757
"23115","Uruguay",2020-05-23,764,616,22
"23116","US",2020-05-23,1630450,361239,97406
"23117","Uzbekistan",2020-05-23,3115,2532,13
"23118","Venezuela",2020-05-23,1010,262,10
"23119","Vietnam",2020-05-23,325,267,0
"23120","West Bank and Gaza",2020-05-23,423,348,3
"23121","Western Sahara",2020-05-23,6,6,0
"23122","Yemen",2020-05-23,212,11,39
"23123","Zambia",2020-05-23,920,336,7
"23124","Zimbabwe",2020-05-23,56,18,4
"23125","Afghanistan",2020-05-24,10582,1075,218
"23126","Albania",2020-05-24,998,789,32
"23127","Algeria",2020-05-24,8306,4784,600
"23128","Andorra",2020-05-24,762,653,51
"23129","Angola",2020-05-24,69,18,4
"23130","Antigua and Barbuda",2020-05-24,25,19,3
"23131","Argentina",2020-05-24,12076,3732,452
"23132","Armenia",2020-05-24,6661,3064,81
"23133","Australia",2020-05-24,7114,6531,102
"23134","Austria",2020-05-24,16503,15063,640
"23135","Azerbaijan",2020-05-24,4122,2607,49
"23136","Bahamas",2020-05-24,100,45,11
"23137","Bahrain",2020-05-24,9138,4587,14
"23138","Bangladesh",2020-05-24,33610,6901,480
"23139","Barbados",2020-05-24,92,70,7
"23140","Belarus",2020-05-24,36198,14155,199
"23141","Belgium",2020-05-24,57092,15272,9280
"23142","Belize",2020-05-24,18,16,2
"23143","Benin",2020-05-24,191,82,3
"23144","Bhutan",2020-05-24,24,6,0
"23145","Bolivia",2020-05-24,6263,629,250
"23146","Bosnia and Herzegovina",2020-05-24,2401,1680,144
"23147","Botswana",2020-05-24,35,19,1
"23148","Brazil",2020-05-24,363211,149911,22666
"23149","Brunei",2020-05-24,141,137,1
"23150","Bulgaria",2020-05-24,2427,840,130
"23151","Burkina Faso",2020-05-24,814,672,52
"23152","Burma",2020-05-24,201,122,6
"23153","Burundi",2020-05-24,42,20,1
"23154","Cabo Verde",2020-05-24,380,155,3
"23155","Cambodia",2020-05-24,124,122,0
"23156","Cameroon",2020-05-24,4890,1865,165
"23157","Canada",2020-05-24,86106,43998,6534
"23158","Central African Republic",2020-05-24,604,22,1
"23159","Chad",2020-05-24,675,215,60
"23160","Chile",2020-05-24,69102,28148,718
"23161","China",2020-05-24,84095,79343,4638
"23162","Colombia",2020-05-24,21175,5016,727
"23163","Comoros",2020-05-24,87,21,1
"23164","Congo (Brazzaville)",2020-05-24,487,147,16
"23165","Congo (Kinshasa)",2020-05-24,2141,317,63
"23166","Costa Rica",2020-05-24,930,620,10
"23167","Cote d'Ivoire",2020-05-24,2376,1219,30
"23168","Croatia",2020-05-24,2244,2027,99
"23169","Cuba",2020-05-24,1941,1689,82
"23170","Cyprus",2020-05-24,935,594,17
"23171","Czechia",2020-05-24,8955,6078,315
"23172","Denmark",2020-05-24,11559,10098,562
"23173","Diamond Princess",2020-05-24,712,651,13
"23174","Djibouti",2020-05-24,2270,1064,10
"23175","Dominica",2020-05-24,16,16,0
"23176","Dominican Republic",2020-05-24,14801,8133,458
"23177","Ecuador",2020-05-24,36756,3560,3108
"23178","Egypt",2020-05-24,17265,4807,764
"23179","El Salvador",2020-05-24,1915,633,35
"23180","Equatorial Guinea",2020-05-24,960,165,11
"23181","Eritrea",2020-05-24,39,39,0
"23182","Estonia",2020-05-24,1823,1532,64
"23183","Eswatini",2020-05-24,250,156,2
"23184","Ethiopia",2020-05-24,582,152,5
"23185","Fiji",2020-05-24,18,15,0
"23186","Finland",2020-05-24,6579,4800,307
"23187","France",2020-05-24,182709,64735,28370
"23188","Gabon",2020-05-24,1934,459,12
"23189","Gambia",2020-05-24,25,13,1
"23190","Georgia",2020-05-24,730,522,12
"23191","Germany",2020-05-24,180328,160281,8283
"23192","Ghana",2020-05-24,6683,1998,32
"23193","Greece",2020-05-24,2878,1374,171
"23194","Grenada",2020-05-24,22,17,0
"23195","Guatemala",2020-05-24,3424,258,58
"23196","Guinea",2020-05-24,3275,1673,20
"23197","Guinea-Bissau",2020-05-24,1114,42,6
"23198","Guyana",2020-05-24,135,62,10
"23199","Haiti",2020-05-24,865,22,26
"23200","Holy See",2020-05-24,12,2,0
"23201","Honduras",2020-05-24,3950,468,180
"23202","Hungary",2020-05-24,3741,1690,486
"23203","Iceland",2020-05-24,1804,1791,10
"23204","India",2020-05-24,138536,57692,4024
"23205","Indonesia",2020-05-24,22271,5402,1372
"23206","Iran",2020-05-24,135701,105801,7417
"23207","Iraq",2020-05-24,4469,2738,160
"23208","Ireland",2020-05-24,24639,21060,1608
"23209","Israel",2020-05-24,16717,14153,279
"23210","Italy",2020-05-24,229858,140479,32785
"23211","Jamaica",2020-05-24,552,211,9
"23212","Japan",2020-05-24,16550,13413,820
"23213","Jordan",2020-05-24,708,471,9
"23214","Kazakhstan",2020-05-24,8531,4352,35
"23215","Kenya",2020-05-24,1214,383,51
"23216","Korea, South",2020-05-24,11206,10226,267
"23217","Kosovo",2020-05-24,1032,785,29
"23218","Kuwait",2020-05-24,21302,6117,156
"23219","Kyrgyzstan",2020-05-24,1403,980,14
"23220","Laos",2020-05-24,19,14,0
"23221","Latvia",2020-05-24,1047,712,22
"23222","Lebanon",2020-05-24,1114,688,26
"23223","Lesotho",2020-05-24,2,0,0
"23224","Liberia",2020-05-24,265,139,26
"23225","Libya",2020-05-24,75,39,3
"23226","Liechtenstein",2020-05-24,82,55,1
"23227","Lithuania",2020-05-24,1623,1138,63
"23228","Luxembourg",2020-05-24,3992,3767,110
"23229","Madagascar",2020-05-24,527,142,2
"23230","Malawi",2020-05-24,83,33,4
"23231","Malaysia",2020-05-24,7245,5945,115
"23232","Maldives",2020-05-24,1371,144,4
"23233","Mali",2020-05-24,1030,597,65
"23234","Malta",2020-05-24,610,476,6
"23235","Mauritania",2020-05-24,237,15,6
"23236","Mauritius",2020-05-24,334,322,10
"23237","Mexico",2020-05-24,68620,46979,7394
"23238","Moldova",2020-05-24,7093,3713,250
"23239","Monaco",2020-05-24,98,90,4
"23240","Mongolia",2020-05-24,141,32,0
"23241","Montenegro",2020-05-24,324,315,9
"23242","Morocco",2020-05-24,7433,4703,199
"23243","Mozambique",2020-05-24,194,51,0
"23244","MS Zaandam",2020-05-24,9,0,2
"23245","Namibia",2020-05-24,21,14,0
"23246","Nepal",2020-05-24,603,87,3
"23247","Netherlands",2020-05-24,45437,174,5841
"23248","New Zealand",2020-05-24,1504,1456,21
"23249","Nicaragua",2020-05-24,279,199,17
"23250","Niger",2020-05-24,945,783,61
"23251","Nigeria",2020-05-24,7839,2263,226
"23252","North Macedonia",2020-05-24,1978,1422,113
"23253","Norway",2020-05-24,8352,7727,235
"23254","Oman",2020-05-24,7770,1933,37
"23255","Pakistan",2020-05-24,56349,17482,1167
"23256","Panama",2020-05-24,10926,6279,306
"23257","Papua New Guinea",2020-05-24,8,8,0
"23258","Paraguay",2020-05-24,862,307,11
"23259","Peru",2020-05-24,119959,49795,3456
"23260","Philippines",2020-05-24,14035,3249,868
"23261","Poland",2020-05-24,21326,9194,996
"23262","Portugal",2020-05-24,30623,17549,1316
"23263","Qatar",2020-05-24,43714,9170,23
"23264","Romania",2020-05-24,18070,11399,1185
"23265","Russia",2020-05-24,344481,113299,3541
"23266","Rwanda",2020-05-24,327,237,0
"23267","Saint Kitts and Nevis",2020-05-24,15,15,0
"23268","Saint Lucia",2020-05-24,18,18,0
"23269","Saint Vincent and the Grenadines",2020-05-24,18,14,0
"23270","San Marino",2020-05-24,665,266,42
"23271","Sao Tome and Principe",2020-05-24,251,4,8
"23272","Saudi Arabia",2020-05-24,72560,43520,390
"23273","Senegal",2020-05-24,3047,1456,35
"23274","Serbia",2020-05-24,11159,5857,238
"23275","Seychelles",2020-05-24,11,11,0
"23276","Sierra Leone",2020-05-24,707,241,40
"23277","Singapore",2020-05-24,31616,14876,23
"23278","Slovakia",2020-05-24,1509,1301,28
"23279","Slovenia",2020-05-24,1468,1340,107
"23280","Somalia",2020-05-24,1594,204,61
"23281","South Africa",2020-05-24,22583,11100,429
"23282","South Sudan",2020-05-24,655,6,8
"23283","Spain",2020-05-24,235772,150376,28752
"23284","Sri Lanka",2020-05-24,1141,674,9
"23285","Sudan",2020-05-24,3820,458,165
"23286","Suriname",2020-05-24,11,9,1
"23287","Sweden",2020-05-24,33459,0,3998
"23288","Switzerland",2020-05-24,30736,28100,1906
"23289","Syria",2020-05-24,86,41,4
"23290","Taiwan*",2020-05-24,441,414,7
"23291","Tajikistan",2020-05-24,2929,1301,46
"23292","Tanzania",2020-05-24,509,183,21
"23293","Thailand",2020-05-24,3040,2921,56
"23294","Timor-Leste",2020-05-24,24,24,0
"23295","Togo",2020-05-24,381,141,12
"23296","Trinidad and Tobago",2020-05-24,116,108,8
"23297","Tunisia",2020-05-24,1051,917,48
"23298","Turkey",2020-05-24,156827,118694,4340
"23299","Uganda",2020-05-24,198,68,0
"23300","Ukraine",2020-05-24,20986,7108,617
"23301","United Arab Emirates",2020-05-24,29485,15056,245
"23302","United Kingdom",2020-05-24,260916,1151,36875
"23303","Uruguay",2020-05-24,769,618,22
"23304","US",2020-05-24,1651239,366736,98039
"23305","Uzbekistan",2020-05-24,3164,2565,13
"23306","Venezuela",2020-05-24,1121,262,10
"23307","Vietnam",2020-05-24,325,267,0
"23308","West Bank and Gaza",2020-05-24,423,357,3
"23309","Western Sahara",2020-05-24,9,6,0
"23310","Yemen",2020-05-24,222,10,42
"23311","Zambia",2020-05-24,920,336,7
"23312","Zimbabwe",2020-05-24,56,25,4
"23313","Afghanistan",2020-05-25,11173,1097,219
"23314","Albania",2020-05-25,1004,795,32
"23315","Algeria",2020-05-25,8503,4747,609
"23316","Andorra",2020-05-25,763,663,51
"23317","Angola",2020-05-25,70,18,4
"23318","Antigua and Barbuda",2020-05-25,25,19,3
"23319","Argentina",2020-05-25,12628,3999,467
"23320","Armenia",2020-05-25,7113,3145,87
"23321","Australia",2020-05-25,7126,6552,102
"23322","Austria",2020-05-25,16539,15138,641
"23323","Azerbaijan",2020-05-25,4271,2741,51
"23324","Bahamas",2020-05-25,100,46,11
"23325","Bahrain",2020-05-25,9171,4753,14
"23326","Bangladesh",2020-05-25,35585,7334,501
"23327","Barbados",2020-05-25,92,71,7
"23328","Belarus",2020-05-25,37144,14449,204
"23329","Belgium",2020-05-25,57342,15297,9312
"23330","Belize",2020-05-25,18,16,2
"23331","Benin",2020-05-25,191,84,3
"23332","Bhutan",2020-05-25,27,6,0
"23333","Bolivia",2020-05-25,6660,647,261
"23334","Bosnia and Herzegovina",2020-05-25,2406,1696,146
"23335","Botswana",2020-05-25,35,19,1
"23336","Brazil",2020-05-25,374898,153833,23473
"23337","Brunei",2020-05-25,141,137,1
"23338","Bulgaria",2020-05-25,2433,862,130
"23339","Burkina Faso",2020-05-25,832,672,52
"23340","Burma",2020-05-25,203,123,6
"23341","Burundi",2020-05-25,42,20,1
"23342","Cabo Verde",2020-05-25,390,155,3
"23343","Cambodia",2020-05-25,124,122,0
"23344","Cameroon",2020-05-25,4890,1865,165
"23345","Canada",2020-05-25,87119,44651,6655
"23346","Central African Republic",2020-05-25,652,22,1
"23347","Chad",2020-05-25,687,244,61
"23348","Chile",2020-05-25,73997,29302,761
"23349","China",2020-05-25,84102,79352,4638
"23350","Colombia",2020-05-25,21981,5265,750
"23351","Comoros",2020-05-25,87,21,1
"23352","Congo (Brazzaville)",2020-05-25,487,147,16
"23353","Congo (Kinshasa)",2020-05-25,2297,337,67
"23354","Costa Rica",2020-05-25,951,628,10
"23355","Cote d'Ivoire",2020-05-25,2423,1257,30
"23356","Croatia",2020-05-25,2244,2035,100
"23357","Cuba",2020-05-25,1947,1704,82
"23358","Cyprus",2020-05-25,937,594,17
"23359","Czechia",2020-05-25,9002,6182,317
"23360","Denmark",2020-05-25,11586,10162,563
"23361","Diamond Princess",2020-05-25,712,651,13
"23362","Djibouti",2020-05-25,2468,1079,14
"23363","Dominica",2020-05-25,16,16,0
"23364","Dominican Republic",2020-05-25,15073,8285,460
"23365","Ecuador",2020-05-25,37355,18003,3203
"23366","Egypt",2020-05-25,17967,4900,783
"23367","El Salvador",2020-05-25,1983,772,35
"23368","Equatorial Guinea",2020-05-25,1043,165,12
"23369","Eritrea",2020-05-25,39,39,0
"23370","Estonia",2020-05-25,1824,1538,65
"23371","Eswatini",2020-05-25,256,158,2
"23372","Ethiopia",2020-05-25,655,159,5
"23373","Fiji",2020-05-25,18,15,0
"23374","Finland",2020-05-25,6599,5100,308
"23375","France",2020-05-25,183067,65317,28460
"23376","Gabon",2020-05-25,2135,562,14
"23377","Gambia",2020-05-25,25,17,1
"23378","Georgia",2020-05-25,731,526,12
"23379","Germany",2020-05-25,180600,161199,8309
